content,date,location_name,user_name
You can get in making a donation (whatever you want) instead of paying a ticket. Ask in the entrance!,"February 20, 2012",Metropolitan Museum of Art,Luis V
Always new and exciting  coming to the Met. See Cathy T. at the visitors desk! Best way there? www.nywaterway.com,"May 3, 2012",Metropolitan Museum of Art,NY Waterway
Amazing collection of .  Need to spend a lot of time in order to truly appreciate what's there,"December 8, 2015",Metropolitan Museum of Art,Earl Young
Overseas visitors- plan on going more than once? Join as an associate member- free entry and  up to 20% in the met store. Ask information for a floor plan guide to 19th and early 20th century,"September 20, 2011",Metropolitan Museum of Art,Tracey N
"Take a  walk through a hard-to-find, beautiful : Chinese Decorative . (Mort, Design)","June 4, 2010",Metropolitan Museum of Art,Metropolitan Museum of Art
"Pay any price to enter. Don't be a cheapskate, what you give is what they use to maintain this beautiful .","August 6, 2014",Metropolitan Museum of Art,Tamer Bekir
Best  in NYC. Don't pay $25 you can pay whatever you like even $0.01,"August 19, 2015",Metropolitan Museum of Art,Rich M
Everything is wonderful and worthy of the time and visit for a whole day,"December 31, 2016",Metropolitan Museum of Art,C M
One of the most beautiful spots is the Tiffany glass. If you immediately go right when you enter and past the  ... you'll make it!,"March 12, 2012",Metropolitan Museum of Art,Meghan Driscoll❤
"If your work is a corporate member, skip the lines and go to the information desk to pick up your ticket.","July 22, 2016",Metropolitan Museum of Art,Jon Stanley
Lots of variety here.  Pay as you can pricing.  It takes many hours to see everything.,"July 7, 2016",Metropolitan Museum of Art,Lily Jung
Great  institute this season! The ancient   was not the best.,"November 29, 2015",Metropolitan Museum of Art,caroline sistare
 a full day for this fabulous . There's so much to see. The priceless pieces of  never ceases to amaze me,"November 6, 2011",Metropolitan Museum of Art,Emily Dang
"You have to check out the  section (Picasso, Mondrian, Dali, Hockley). You need at least a full day to do the whole place.","September 10, 2016",Metropolitan Museum of Art,Jonny McCormick
At least you will spend 5hrs checking the section and maybe you will need more if you like to read about every single piece,"August 29, 2016",Metropolitan Museum of Art,Ranim
Seasonal  are all magnificent. Don't miss the Egypt wing! My favorite.,"January 17, 2012",Metropolitan Museum of Art,Suresh
" has an outstanding , Cornelia Parker installation is mysterious and unique","July 15, 2016",Metropolitan Museum of Art,Katherine Richter
Def a must-see and will take more than one day to see everything,"April 6, 2013",Metropolitan Museum of Art,Dan Kao
"# price: Suggested: $20# phone: (212) 535-7710# fax: (212) 570-3825# hours: Sun., Tue.–Thu., 9:30am–5:30pm; Fri.–Sat., 9:30am–9pm  via @selective_guru","April 16, 2011",Metropolitan Museum of Art,The Selective Guru® @selective_guru
Loved the  !,"January 5, 2016",Metropolitan Museum of Art,Leighann Renee
"The entrance fee amount is a recommendation.  You can pay what you think reasonable.  Expect rebuff if you attempt to pay nothing, but small, reasonable amounts are likely to be just fine.","October 31, 2013",Metropolitan Museum of Art,Stanley Conrad
Check out the  items loaned by the Hispanic Society of America (155th & Broadway) in the Met's Islamic . They will knock your socks off.,"November 7, 2011",Metropolitan Museum of Art,MuseumNerd
"Contrary to popular belief, Holiday Mondays are great times to visit the Met.  See my post:  ","October 24, 2011",Metropolitan Museum of Art,Manhattan... with a Twist
Amazing! A must see... If you are worried about entrance fee remember most corporations provide  and the entrance fee is also a variable price.,"February 12, 2010",Metropolitan Museum of Art,Avi G
get an audio and plan for all day. quick visits are for  rather than  lovers or ppl whom want to learn.,"November 25, 2011",Metropolitan Museum of Art,Tracey N
"The punk to couture, fashion exhabition was one of the best ones i had ever seen :)","July 27, 2013",Metropolitan Museum of Art,Naomi Ebenstein
We wanted to save some time so we ordered the tickets online. But the  don't have a printer. The result is disastrous. Have to spend more time to get access. Email confirmation doesn't work.,"October 9, 2013",Metropolitan Museum of Art,Julien G.
 at a minimum if not using mass transit or private  which is approx $20. Per hour,"December 31, 2016",Metropolitan Museum of Art,C M
"Using an exacting mathematical formula, Lazare's master cutters render each Lazare Diamond a brilliant work of . How about a Lazare Diamonds  at the one and only MET","March 1, 2012",Metropolitan Museum of Art,Lazare Diamonds
Don't miss the  Section. The medieval armor is also interesting.,"August 19, 2016",Metropolitan Museum of Art,Karl Berger
You can charge your cell phone at the ground floor .,"June 26, 2015",Metropolitan Museum of Art,Ellen Cordeiro
"People create Stream of The Metropolitan Museum of Art, sharing photos and impressions in real time. ","December 9, 2014",Metropolitan Museum of Art,Alisha McCarthy
Amazing  from the ! Absolutely a must whilst in NYC!,"May 24, 2016",Metropolitan Museum of Art,Justyna Kapusta
"Remember $25 adult tix price is only a suggestion, any contribution works.","January 19, 2015",Metropolitan Museum of Art,Holiday
Absolutely loved the China through the looking glass !,"May 16, 2015",Metropolitan Museum of Art,Merit Hansmitt
"See Central  and the Manhattan skyline from a bird's-eye  by taking a walk on Big Bambú. (Kamomi, Design)","July 18, 2011",Metropolitan Museum of Art,Eko Wahyu Setiawan
Beware: Some  are more reputable than others. The Metropolitan Museum of Art in New York City? Pretty reputable. The Flagstaff Groundhog & Jackalope Hall of Fame? Less so. ,"July 26, 2010",Metropolitan Museum of Art,The Onion
"In December of 2009, Pierre Konowaloff sued the Met, saying that the ""Madame Cézanne in the Conservatory""  was stolen from his great-grandfather during the Russian Revolution.","November 9, 2011",Metropolitan Museum of Art,LawyerLocator.com
Things learned in  school #53: The Met is free (or pay what you wish). Even a penny will do.,"July 5, 2012",Metropolitan Museum of Art,Meng He
It's just beautiful. You should definitely not care about the prices and spend a day at this place...,"July 4, 2015",Metropolitan Museum of Art,Philip A. H.
Every spring the MET allows a group of our students to copy from the masters.  It is a wonderful tradition.,"November 4, 2011",Metropolitan Museum of Art,NY Academy of Art
There are 2 entrances at the front people were only lined up @ one. Alway check for additional lines that may be a shorter wait! ,"July 26, 2011",Metropolitan Museum of Art,Freddy C
Explore the Metropolitan Museum of Art for a look at the finest classic and .,"November 21, 2011",Metropolitan Museum of Art,Barneys New York
Impressive collection. Easy to spend a whole day without nothing so be prepared.,"December 22, 2014",Metropolitan Museum of Art,Constantine Zuev
"The suggested donation may be $25, but you can give whatever amount you can.","August 28, 2014",Metropolitan Museum of Art,Michelle Winters
"Cost of entry is recommended, so if you are low on cash just give whatever you can . .","August 19, 2012",Metropolitan Museum of Art,Fletcher
"Start with the Greeks, end with the Asian .","October 5, 2016",Metropolitan Museum of Art,Anirban Figueredo
"Aside from all of the awe-inspiring elements of the met...there are fab  available on the roof, who knew?!","July 4, 2011",Metropolitan Museum of Art,Melzie
"""""The Metropolitan Museum of Art or 'The Met' contains over 2 million works of , yet they still get picky about talk show host headshots on the  walls."" - Conan O'Brien","October 26, 2011",Metropolitan Museum of Art,Team Coco
Max out on the world's best  in one of the most beautiful  in the world. Check out the  of central  from the   and find some treats for family and friends in,"November 20, 2009",Metropolitan Museum of Art,Alischa Wunsch
"Get a map, because you will get lost. Massive collection here!","February 6, 2014",Metropolitan Museum of Art,David Folchi
"Don't skimp on coming here because you think it'll be . The Admission fee is ""recommended""so you can really pay as much or as little as you wish. Yes, even just $1.","March 25, 2011",Metropolitan Museum of Art,Taryn Pisaneschi
"One of the best  in the world, but pay what you wish if you are a ...","December 11, 2011",Metropolitan Museum of Art,Raul Romero
It is very place to the work of the art.This  is so awesome  of the .,"May 30, 2016",Metropolitan Museum of Art,Sam Moeller
"""Start in the  of the Italian Baroque..."" - Peter Schjeldahl takes you through the new European  ","May 20, 2013",Metropolitan Museum of Art,The New Yorker Manager
"It was good to see. One of NYC classics, not the best one though.","December 29, 2014",Metropolitan Museum of Art,Lucie Kleckova
"The best  at the  is Isamu Noguchi's Unidentified Object by the entrance to the  !  (John, Watson Library)","June 4, 2010",Metropolitan Museum of Art,Metropolitan Museum of Art
"Check out the Watson Adventure scavenger hunts here and elsewhere in the city.  Great  of the , with a competitive edge.  Super fun. ","March 23, 2010",Metropolitan Museum of Art,MA Farina
The   every year is a must,"June 28, 2015",Metropolitan Museum of Art,Rebecca Mazza
Really nice ! So big and so many unique  objects....,"February 10, 2013",Metropolitan Museum of Art,Aykut Atila
i think it's the largest  in the country. a lot to see here. it's kinda eurocentric at times though,3 weeks ago,Metropolitan Museum of Art,Cheyenne Paydar
Be ready for a long line if you're hitting McQueen: Savage Beauty - especially in prime hours this summer.,"May 28, 2011",Metropolitan Museum of Art,Arianna Sanders
The  are great but the  are incredibly difficult to find.,"February 12, 2015",Metropolitan Museum of Art,Lucas Ullrich
  on the fourth floor and you have the  to yourself on the way out.,"May 12, 2012",Metropolitan Museum of Art,James Alexander
"Plan you day at the Met ahead of time, or you will waste the day wandering around. It is so huge!!","September 28, 2013",Metropolitan Museum of Art,Enid Atwater
For McQueen go to  to the right after entering from 5th and up to second floor. Do not go to the  Institute and do not think the mezzanine is 2nd floor.,"July 30, 2011",Metropolitan Museum of Art,Robert
One of the best  worldwide. Make sure you set aside plenty of time when you go here. There's a lot to see. ,"August 13, 2010",Metropolitan Museum of Art,Nima Beckie
"Liked their China section the most, Japanese one was also great.","July 6, 2014",Metropolitan Museum of Art,Elaine He
